time,lat,lon,NO2,name,hpbl,press,rh,tmp,wspd,dpt,ndvi,omi_no2,pd,rd
20190623,21.0491,105.8831,,NVC,457.9093323,99946.89063,79.30093384,32.17726517,2.451597452,27.52720313,0.343936339,,27.72258759,1828.877441
20190624,21.0491,105.8831,,NVC,367.5326538,99951.59375,88.24916077,29.29118919,4.388763905,26.8085625,0.343936339,,27.72258759,1828.877441
20190625,21.0491,105.8831,,NVC,499.6857605,99777.98438,83.60302734,30.17345238,4.247130394,26.58610938,0.343936339,,27.72258759,1828.877441
20190626,21.0491,105.8831,57.09371538,NVC,699.9286499,99430.79688,76.87538147,29.30603218,5.97040081,24.5235625,0.343936339,6.13E-05,27.72258759,1828.877441
20190627,21.0491,105.8831,59.4659375,NVC,521.5530396,99299.51563,80.43684387,29.18984413,4.340194702,25.128,0.343936339,,27.72258759,1828.877441
20190628,21.0491,105.8831,55.6719,NVC,629.5922852,99318.875,72.4177475,30.95615578,4.767461777,24.88626563,0.343936339,5.92E-05,27.72258759,1828.877441
20190629,21.0491,105.8831,56.55985417,NVC,363.1199951,99453.85938,82.77159119,29.80228043,3.763224602,26.21954688,0.343936339,5.88E-05,27.72258759,1828.877441
20190630,21.0491,105.8831,35.9919375,NVC,576.9494629,99576.85938,86.64535522,29.13349915,5.234447002,26.37375,0.343936339,,27.72258759,1828.877441
20190701,21.0491,105.8831,42.6984375,NVC,570.9805908,99731.48438,85.16314697,29.41684341,4.879518509,26.3145625,0.327177301,,27.72258759,1828.877441
20190702,21.0491,105.8831,37.57690833,NVC,275.3844604,99796.80469,88.69537354,28.40562439,4.684476376,26.0561875,0.327177301,5.62E-05,27.72258759,1828.877441
20190703,21.0491,105.8831,29.32372083,NVC,939.8475342,99405.97656,83.3291626,28.91782761,6.928030014,25.4673125,0.327177301,4.78E-05,27.72258759,1828.877441
20190704,21.0491,105.8831,31.19384167,NVC,710.4042358,99224.84375,88.82824707,27.88989067,7.539671898,25.66953125,0.327177301,,27.72258759,1828.877441
